date,open,close,high,low,turnover_rate_pct
2026-04-02,32.25,32.67,33.60,32.00,2.02
2026-04-03,32.60,31.99,32.66,31.60,1.23
2026-04-07,32.19,32.96,33.20,31.90,1.33
2026-04-08,33.54,34.76,34.95,33.50,2.47
2026-04-09,34.18,35.56,35.78,34.05,1.98
2026-04-10,35.57,34.60,35.58,34.47,1.42
2026-04-13,34.49,34.36,34.80,33.76,1.40
2026-04-14,35.47,35.60,35.88,35.00,1.40
2026-04-15,35.38,34.46,35.55,34.30,1.33
2026-04-16,35.10,36.42,36.49,35.08,1.77
2026-04-17,35.85,36.67,36.83,35.77,1.29
2026-04-20,36.02,35.14,36.10,34.80,1.80
2026-04-21,35.00,34.36,35.00,34.24,1.20
2026-04-22,34.39,34.22,34.54,33.84,1.16
2026-04-23,34.56,33.55,34.96,33.25,1.42
