date,open,close,high,low,turnover_rate_pct
2026-02-06,35.55,37.19,37.82,35.50,1.59
2026-02-09,38.49,38.63,38.88,38.03,1.28
2026-02-10,38.98,38.81,39.40,38.52,0.97
2026-02-11,38.60,39.48,39.79,38.57,1.08
2026-02-12,39.57,39.75,40.43,39.49,1.14
2026-02-13,38.26,37.78,39.04,37.69,1.64
2026-02-24,39.49,39.32,39.65,38.98,1.20
2026-02-25,39.40,39.63,40.26,38.86,1.41
2026-02-26,39.89,39.37,39.96,38.94,0.97
2026-02-27,39.20,39.55,40.05,39.01,1.17
2026-03-02,40.40,40.77,40.90,39.10,2.32
2026-03-03,40.35,38.86,40.35,38.66,2.01
2026-03-04,37.70,37.96,38.89,37.48,1.52
2026-03-05,38.46,37.67,38.48,37.20,1.27
2026-03-06,37.01,37.10,37.48,36.24,1.23
2026-03-09,35.93,36.40,36.67,34.86,1.90
2026-03-10,36.98,37.13,37.54,36.80,0.98
2026-03-11,37.50,37.24,37.64,37.04,0.72
2026-03-12,36.79,36.75,37.16,36.35,0.92
2026-03-13,36.20,35.77,36.94,35.60,1.20
2026-03-16,35.04,34.75,35.17,33.60,2.04
2026-03-17,34.73,34.90,35.55,34.67,1.09
2026-03-18,34.74,34.92,35.00,34.35,0.97
2026-03-19,33.25,32.32,33.90,32.12,2.56
2026-03-20,32.20,31.65,32.85,31.43,1.87
2026-03-23,30.21,30.58,31.34,29.80,2.39
2026-03-24,31.25,32.20,32.38,30.91,2.22
2026-03-25,33.50,33.24,33.98,33.09,1.99
2026-03-26,33.10,32.09,33.24,31.83,1.48
2026-03-27,31.50,32.47,32.72,31.50,1.11
2026-03-30,32.20,32.78,32.80,31.88,1.15
2026-03-31,32.98,32.72,33.50,32.60,1.23
2026-04-01,33.86,34.15,34.58,33.62,1.57
2026-04-02,33.99,33.12,33.99,32.70,1.26
2026-04-03,33.25,32.91,33.33,32.82,0.69
2026-04-07,32.80,32.41,33.10,32.33,0.73
2026-04-08,34.00,34.62,34.76,34.00,1.98
2026-04-09,33.99,33.90,34.19,33.74,1.07
2026-04-10,34.23,33.75,34.58,33.70,1.15
2026-04-13,33.38,33.66,33.80,33.31,0.86
2026-04-14,34.49,34.80,34.95,34.35,1.45
2026-04-15,35.75,34.91,36.00,34.81,1.45
2026-04-16,35.00,35.30,35.39,35.00,0.98
2026-04-17,35.00,34.73,35.10,34.50,1.05
2026-04-20,34.86,34.82,35.29,34.70,1.10
2026-04-21,34.98,35.66,35.68,34.50,1.51
2026-04-22,35.67,35.53,35.86,35.24,1.81
2026-04-23,35.56,34.40,35.56,34.14,1.73
2026-04-24,34.02,34.31,34.42,33.53,1.25
