date,open,close,high,low,turnover_rate_pct
2025-08-12,47.30,47.88,48.30,47.19,0.82
2025-08-13,48.00,47.73,48.12,47.64,0.49
2025-08-14,47.79,47.70,48.24,47.70,0.55
2025-08-15,47.67,47.79,47.82,47.23,0.64
2025-08-18,47.79,47.65,48.25,47.51,0.67
2025-08-19,47.78,47.06,48.15,46.85,1.15
2025-08-20,46.80,47.18,47.19,46.58,0.85
2025-08-21,46.91,46.64,47.05,46.06,1.39
2025-08-22,46.98,47.11,47.19,46.53,1.48
2025-08-25,47.25,48.10,48.10,47.10,1.38
2025-08-26,48.00,48.04,48.23,47.72,0.92
2025-08-27,48.06,47.24,48.35,47.23,1.26
2025-08-28,47.24,47.25,47.70,46.94,1.26
2025-08-29,43.38,42.60,43.38,42.11,4.61
2025-09-01,42.59,41.41,42.59,41.35,2.93
2025-09-02,41.25,41.52,41.85,41.11,1.55
2025-09-03,42.25,41.54,42.46,41.50,1.49
2025-09-04,41.50,41.19,41.55,41.00,1.28
2025-09-05,41.15,41.36,41.40,41.01,1.17
2025-09-08,41.50,41.42,41.72,41.27,1.14
2025-09-09,41.44,41.34,41.67,41.26,1.21
2025-09-10,41.32,41.16,41.37,41.11,0.89
2025-09-11,41.17,41.37,41.39,41.01,0.96
2025-09-12,41.38,41.05,41.45,41.02,1.20
2025-09-15,41.04,40.94,41.05,40.68,0.89
2025-09-16,40.89,40.50,40.89,40.50,1.01
2025-09-17,40.46,40.79,40.83,40.37,0.95
2025-09-18,40.70,40.21,40.87,40.08,1.05
2025-09-19,40.11,40.44,40.46,40.01,0.71
2025-09-22,40.30,39.83,40.33,39.70,1.06
2025-09-23,39.80,39.64,40.03,39.46,0.79
2025-09-24,39.65,39.99,40.04,39.43,0.66
2025-09-25,39.88,39.50,39.90,39.45,0.85
2025-09-26,39.51,39.85,40.05,39.30,0.82
2025-09-29,39.85,39.94,40.05,39.45,0.74
2025-09-30,39.96,39.72,40.00,39.66,0.72
2025-10-09,39.73,40.38,40.38,39.40,1.16
2025-10-10,40.18,40.41,40.84,40.03,1.11
2025-10-13,39.80,40.45,40.60,39.59,1.03
2025-10-14,40.45,40.58,40.79,40.10,1.01
2025-10-15,40.65,40.82,40.95,40.45,0.80
2025-10-16,40.82,40.77,40.94,40.60,0.72
2025-10-17,40.73,40.22,41.05,40.17,0.82
2025-10-20,40.36,40.77,40.78,40.23,0.72
2025-10-21,40.77,40.69,40.86,40.45,0.64
2025-10-22,40.58,40.57,40.81,40.52,0.56
2025-10-23,40.55,40.53,40.64,40.21,0.60
2025-10-24,40.53,40.50,40.75,40.44,0.53
2025-10-27,40.53,40.97,41.14,40.51,1.12
2025-10-28,40.97,40.72,41.15,40.67,0.61
2025-10-29,40.72,40.69,40.72,40.52,0.52
2025-10-30,40.61,40.47,40.79,40.41,0.80
2025-10-31,39.79,39.75,40.03,39.52,1.67
2025-11-03,39.65,39.52,39.84,39.20,1.11
2025-11-04,39.50,39.71,39.92,39.41,0.72
2025-11-05,39.55,39.72,39.88,39.45,0.51
2025-11-06,39.71,39.99,40.05,39.65,0.63
2025-11-07,39.95,40.02,40.08,39.88,0.44
2025-11-10,40.10,40.86,40.88,40.09,1.16
2025-11-11,40.90,40.92,41.09,40.75,0.85
2025-11-12,40.93,41.15,41.35,40.93,1.05
2025-11-13,41.15,41.00,41.32,40.75,0.80
2025-11-14,40.87,40.62,41.13,40.61,0.64
2025-11-17,40.62,40.19,40.62,40.06,0.66
2025-11-18,40.19,40.11,40.46,40.05,0.48
2025-11-19,40.10,40.16,40.29,40.00,0.40
2025-11-20,40.18,40.35,40.64,40.06,0.60
2025-11-21,40.18,40.25,40.72,39.97,1.00
2025-11-24,40.26,40.11,40.42,40.01,0.64
2025-11-25,40.16,40.07,40.20,39.72,0.75
2025-11-26,40.07,40.33,40.38,40.02,0.58
2025-11-27,40.25,40.33,40.48,40.04,0.54
2025-11-28,40.28,40.36,40.39,40.11,0.37
2025-12-01,40.42,40.85,40.85,40.32,0.74
2025-12-02,40.85,40.90,41.06,40.66,0.58
2025-12-03,40.85,40.81,41.15,40.76,0.67
2025-12-04,40.78,40.94,41.17,40.70,0.48
2025-12-05,40.94,40.87,41.09,40.65,0.50
2025-12-08,40.88,40.68,41.05,40.62,0.59
2025-12-09,40.72,40.35,40.84,40.30,0.53
2025-12-10,40.30,40.37,40.51,40.15,0.47
2025-12-11,40.51,40.65,41.08,40.48,0.83
2025-12-12,40.72,40.75,40.95,40.58,0.88
2025-12-15,40.91,40.87,41.06,40.83,0.65
2025-12-16,40.78,40.85,40.91,40.70,0.46
2025-12-17,40.84,41.10,41.20,40.64,0.77
2025-12-18,41.10,40.96,41.10,40.83,0.45
2025-12-19,40.99,41.14,41.15,40.86,0.56
2025-12-22,41.14,40.88,41.16,40.85,0.63
2025-12-23,40.87,40.90,41.15,40.77,0.60
2025-12-24,40.81,40.76,40.92,40.65,0.52
2025-12-25,40.73,40.91,41.04,40.66,0.48
2025-12-26,40.88,40.76,40.94,40.71,0.47
2025-12-29,40.76,40.72,41.12,40.64,0.71
2025-12-30,40.66,40.53,40.76,40.37,0.70
2025-12-31,40.56,40.22,40.81,40.15,0.91
2026-01-05,40.34,40.76,40.80,40.22,0.90
2026-01-06,40.77,40.82,40.86,40.65,0.72
2026-01-07,40.82,40.44,40.82,40.42,0.77
2026-01-08,40.43,40.44,40.48,40.28,0.49
2026-01-09,40.43,40.48,40.53,40.36,0.53
2026-01-12,40.47,40.53,40.58,40.26,0.71
2026-01-13,40.60,40.33,40.65,40.25,0.84
2026-01-14,40.31,40.20,40.39,40.16,0.82
2026-01-15,40.20,40.12,40.33,40.10,0.59
2026-01-16,40.22,40.35,40.48,40.22,0.83
2026-01-19,40.36,40.53,40.64,40.36,0.75
2026-01-20,40.54,41.28,41.35,40.46,1.64
2026-01-21,41.30,40.77,41.34,40.65,1.20
2026-01-22,40.79,40.85,41.05,40.58,0.85
2026-01-23,39.97,39.43,39.97,39.40,1.24
2026-01-26,39.43,39.07,39.58,39.02,1.14
2026-01-27,39.10,38.91,39.30,38.89,0.84
2026-01-28,38.91,38.33,38.91,38.28,1.31
2026-01-29,38.27,38.88,38.97,37.99,1.35
2026-01-30,38.85,38.70,39.19,38.63,0.81
2026-02-02,38.60,38.54,39.08,38.50,0.67
2026-02-03,38.53,38.36,38.79,38.18,0.68
2026-02-04,38.26,38.88,38.88,38.18,0.69
2026-02-05,38.75,38.92,39.00,38.63,0.63
2026-02-06,38.80,38.56,38.99,38.52,0.54
2026-02-09,38.61,38.62,38.70,38.54,0.43
2026-02-10,38.62,38.80,38.83,38.54,0.42
2026-02-11,38.78,38.72,38.86,38.69,0.33
2026-02-12,38.64,38.43,38.70,38.39,0.49
2026-02-13,38.43,38.37,38.52,38.26,0.36
2026-02-24,38.60,38.43,38.65,38.38,0.46
2026-02-25,38.48,38.49,38.78,38.42,0.61
2026-02-26,37.50,37.59,37.94,37.50,1.53
2026-02-27,37.58,37.45,37.67,37.22,0.86
2026-03-02,37.30,37.20,37.36,37.01,0.82
2026-03-03,37.19,37.09,37.45,37.01,0.83
2026-03-04,37.00,36.89,37.03,36.60,0.78
2026-03-05,36.93,37.04,37.12,36.93,0.44
