date,open,close,high,low,turnover_rate_pct
2025-11-07,74.30,73.58,74.30,73.25,0.79
2025-11-10,73.68,72.81,74.24,72.33,0.90
2025-11-11,73.24,72.13,73.99,72.04,0.75
2025-11-12,72.04,71.50,72.58,71.22,0.92
2025-11-13,71.50,72.40,72.74,71.45,0.85
2025-11-14,72.30,71.09,72.50,71.09,0.81
2025-11-17,71.09,71.50,71.68,70.80,0.90
2025-11-18,71.49,71.51,71.85,71.10,0.77
2025-11-19,71.59,71.00,71.87,70.82,0.80
2025-11-20,71.18,69.99,71.48,69.95,0.74
2025-11-21,69.41,69.60,70.79,68.25,1.30
2025-11-24,70.00,69.81,70.45,68.90,1.12
2025-11-25,70.50,69.81,71.07,69.81,1.03
2025-11-26,69.86,70.30,70.85,69.41,0.95
2025-11-27,70.48,70.12,71.42,70.09,0.84
2025-11-28,70.37,70.66,70.88,69.90,0.78
2025-12-01,70.93,71.99,71.99,70.36,1.22
2025-12-02,71.78,71.07,71.81,71.01,0.89
2025-12-03,71.03,70.27,71.60,70.07,0.74
2025-12-04,71.24,72.65,73.33,71.24,1.85
2025-12-05,72.27,73.16,73.17,71.75,1.10
2025-12-08,73.44,74.04,74.38,72.80,1.41
2025-12-09,74.00,72.45,74.00,72.31,1.13
2025-12-10,72.46,74.69,74.80,72.35,1.65
2025-12-11,74.74,73.73,75.48,73.73,1.15
2025-12-12,73.50,73.90,74.08,72.83,1.09
2025-12-15,73.20,71.76,73.60,71.69,0.93
2025-12-16,71.76,70.55,71.94,70.41,0.75
2025-12-17,70.56,71.85,71.89,69.98,0.96
2025-12-18,71.49,71.29,72.59,71.29,0.75
2025-12-19,71.63,71.55,72.34,71.50,0.60
2025-12-22,71.83,72.72,73.15,71.71,1.03
2025-12-23,72.85,72.47,73.49,72.32,0.81
2025-12-24,72.40,72.36,72.65,71.73,0.81
2025-12-25,72.50,73.67,73.87,72.50,1.09
2025-12-26,73.68,73.30,73.75,72.68,0.89
2025-12-29,73.45,73.45,74.11,73.08,0.99
2025-12-30,73.05,76.48,76.69,73.00,2.20
2025-12-31,76.49,75.33,76.49,75.01,1.47
2026-01-05,75.56,78.35,79.30,75.10,2.35
2026-01-06,78.69,78.48,78.80,77.50,1.57
2026-01-07,78.30,78.03,79.02,77.50,1.30
2026-01-08,78.40,77.58,79.00,77.26,1.28
2026-01-09,77.46,78.30,78.98,77.31,1.38
2026-01-12,79.14,80.85,81.17,78.60,2.19
