date,open,close,high,low,turnover_rate_pct
2025-10-22,222.67,220.20,223.50,220.11,0.50
2025-10-23,220.31,221.80,222.18,219.02,0.41
2025-10-24,221.85,221.55,222.98,220.85,0.36
2025-10-27,222.98,223.30,224.70,221.91,0.54
2025-10-28,223.51,225.09,226.36,222.47,0.49
2025-10-29,224.49,222.83,224.69,218.28,0.76
2025-10-30,220.00,216.69,224.50,216.00,0.99
2025-10-31,215.50,215.04,216.89,212.13,0.90
2025-11-03,215.03,212.01,216.38,211.50,0.77
2025-11-04,211.50,207.00,212.88,205.05,1.04
2025-11-05,205.11,206.27,208.97,204.55,0.62
2025-11-06,206.70,206.35,207.89,205.73,0.50
2025-11-07,206.23,205.79,207.27,204.55,0.49
2025-11-10,205.50,209.35,209.65,205.05,0.68
2025-11-11,208.80,208.70,209.60,207.00,0.50
2025-11-12,207.79,208.20,210.88,207.79,0.62
2025-11-13,208.58,208.21,209.19,207.21,0.47
2025-11-14,207.50,207.70,209.67,207.20,0.43
2025-11-17,207.00,206.04,207.56,205.80,0.37
2025-11-18,206.00,206.71,206.85,205.56,0.33
2025-11-19,206.72,204.81,207.25,204.81,0.42
2025-11-20,204.80,198.85,205.38,198.01,0.87
2025-11-21,197.99,195.11,199.57,193.68,0.81
2025-11-24,195.11,193.00,197.00,192.25,0.54
2025-11-25,193.75,193.88,195.22,192.75,0.49
2025-11-26,193.96,193.40,194.90,192.68,0.50
2025-11-27,193.39,196.30,197.75,191.78,0.59
2025-11-28,199.00,204.01,204.50,198.71,0.97
2025-12-01,204.00,201.62,204.00,200.50,0.49
2025-12-02,201.00,200.62,202.24,200.20,0.35
2025-12-03,200.62,199.50,201.07,198.31,0.37
2025-12-04,200.00,200.00,201.99,199.68,0.30
2025-12-05,200.05,202.39,202.88,199.30,0.37
2025-12-08,202.39,200.05,204.75,200.02,0.50
2025-12-09,200.00,198.71,203.49,198.03,0.47
2025-12-10,197.75,198.00,198.45,195.85,0.42
2025-12-11,198.00,195.77,198.69,195.77,0.47
2025-12-12,195.75,199.82,200.75,194.51,0.92
2025-12-15,199.64,197.01,200.00,197.01,0.41
2025-12-16,197.03,194.81,198.98,194.81,0.42
2025-12-17,194.80,196.36,197.84,193.47,0.48
2025-12-18,196.00,197.77,199.91,195.75,0.40
2025-12-19,197.70,198.19,200.30,197.51,0.39
2025-12-22,198.34,199.70,200.93,197.75,0.42
2025-12-23,200.00,198.07,200.45,198.00,0.35
2025-12-24,197.75,198.13,198.73,197.31,0.28
2025-12-25,198.00,201.43,202.10,197.06,0.48
2025-12-26,201.25,199.99,201.88,199.61,0.34
2025-12-29,200.02,199.00,201.50,198.80,0.43
2025-12-30,199.03,195.59,199.50,194.98,0.68
2025-12-31,195.20,190.45,195.38,190.37,0.94
2026-01-05,190.46,199.60,199.86,190.46,1.40
2026-01-06,200.50,203.94,205.70,200.11,1.11
2026-01-07,203.87,200.87,204.14,200.04,0.81
2026-01-08,201.25,201.71,203.30,199.30,0.69
2026-01-09,202.00,203.68,205.20,201.85,0.74
2026-01-12,204.75,208.03,209.31,204.50,1.07
2026-01-13,209.20,208.22,213.08,207.50,1.29
2026-01-14,208.00,207.76,214.12,206.12,1.28
2026-01-15,206.75,204.08,207.50,203.50,0.82
2026-01-16,204.51,201.19,206.71,201.03,0.79
2026-01-19,201.19,200.19,202.88,199.88,0.59
2026-01-20,200.91,197.00,201.18,196.60,0.67
2026-01-21,196.90,195.30,198.18,195.06,0.62
2026-01-22,195.85,193.50,196.09,193.35,0.60
2026-01-23,194.75,195.51,197.00,194.30,0.69
2026-01-26,195.88,195.10,196.72,193.13,0.82
2026-01-27,195.25,192.16,196.50,192.00,0.79
2026-01-28,192.10,188.06,192.15,188.00,1.18
2026-01-29,188.07,193.38,194.50,186.75,0.96
2026-01-30,193.33,189.26,193.33,189.26,0.62
2026-02-02,189.50,187.11,190.95,187.11,0.55
2026-02-03,187.79,188.15,188.88,187.03,0.47
2026-02-04,187.98,192.66,193.22,187.37,0.70
2026-02-05,191.96,192.10,193.50,191.25,0.47
2026-02-06,191.89,189.49,192.32,188.66,0.59
2026-02-09,189.68,189.17,189.94,188.81,0.42
2026-02-10,189.16,190.36,191.00,188.68,0.43
2026-02-11,190.00,189.21,190.38,189.12,0.29
2026-02-12,189.21,188.00,189.77,188.00,0.38
2026-02-13,187.96,185.77,187.96,185.67,0.53
2026-02-24,187.82,186.20,187.95,185.79,0.35
2026-02-25,186.20,186.96,187.94,185.15,0.42
2026-02-26,187.60,187.28,189.99,186.50,0.48
2026-02-27,186.90,185.92,186.90,185.78,0.44
2026-03-02,184.91,183.70,186.01,181.75,0.71
2026-03-03,183.25,180.40,183.85,180.30,0.71
2026-03-04,179.75,175.75,179.78,175.75,0.73
2026-03-05,178.00,176.20,178.30,175.90,0.42
2026-03-06,175.80,181.37,182.25,175.50,0.63
2026-03-09,179.50,178.78,181.98,177.83,0.48
2026-03-10,179.99,180.34,180.76,179.27,0.33
2026-03-11,180.50,180.57,181.85,179.32,0.42
2026-03-12,180.30,178.18,180.72,178.01,0.41
2026-03-13,178.51,178.57,179.21,177.32,0.32
2026-03-16,179.00,177.25,179.13,176.66,0.43
2026-03-17,177.50,178.10,180.55,177.18,0.59
2026-03-18,177.80,174.92,178.39,174.24,0.67
2026-03-19,173.18,171.86,173.95,171.69,0.56
2026-03-20,171.86,169.52,173.23,169.52,0.55
2026-03-23,167.01,165.61,168.75,165.17,0.73
2026-03-24,167.96,166.37,168.25,165.25,0.46
2026-03-25,168.00,167.47,168.49,166.78,0.43
2026-03-26,166.99,164.30,168.25,164.25,0.51
2026-03-27,163.00,169.60,169.98,162.60,0.65
2026-03-30,168.50,170.77,171.49,168.04,0.51
2026-03-31,167.36,164.66,169.00,164.66,0.74
2026-04-01,165.76,165.90,170.25,164.75,0.81
2026-04-02,165.50,162.40,165.58,162.10,0.76
2026-04-03,161.98,158.40,162.44,158.32,0.63
2026-04-07,158.43,157.76,159.78,157.36,0.39
2026-04-08,159.53,162.92,162.98,159.53,0.68
2026-04-09,161.50,156.30,161.91,156.18,0.98
2026-04-10,157.10,158.18,159.98,156.35,0.73
2026-04-13,157.50,157.94,159.62,156.51,0.49
2026-04-14,158.68,160.46,161.57,156.91,0.74
2026-04-15,161.54,160.30,162.62,160.02,0.55
2026-04-16,160.32,160.46,160.86,159.46,0.45
2026-04-17,159.92,156.75,159.92,156.71,0.74
2026-04-20,156.50,158.10,159.77,154.60,0.75
2026-04-21,158.13,158.85,161.81,158.00,0.66
2026-04-22,157.01,159.60,160.99,157.01,0.58
2026-04-23,159.49,161.04,162.46,159.00,0.85
