date,open,close,high,low,turnover_rate_pct
2025-09-05,25.70,26.46,26.52,25.65,1.09
2025-09-08,26.39,26.44,26.82,26.34,0.74
2025-09-09,26.58,26.93,27.00,26.36,0.93
2025-09-10,26.83,26.58,26.88,26.51,0.59
2025-09-11,26.54,26.62,26.63,26.20,0.73
2025-09-12,26.74,26.19,26.75,26.13,0.74
2025-09-15,26.15,26.00,26.21,25.90,0.65
2025-09-16,26.03,25.92,26.10,25.74,0.57
2025-09-17,25.91,26.78,26.79,25.91,1.05
2025-09-18,26.89,26.05,26.94,25.93,0.89
2025-09-19,26.05,26.32,26.44,25.88,0.64
2025-09-22,26.16,25.70,26.25,25.61,0.82
2025-09-23,25.69,25.58,25.80,25.31,0.71
2025-09-24,25.48,25.86,25.90,25.37,0.50
2025-09-25,25.82,25.35,25.83,25.25,0.82
2025-09-26,25.27,25.72,25.85,25.09,0.81
2025-09-29,25.66,25.55,25.71,25.22,0.75
2025-09-30,25.47,25.33,25.49,25.14,0.73
2025-10-09,25.10,25.44,25.46,24.81,0.98
2025-10-10,25.30,25.66,25.96,25.23,0.91
2025-10-13,25.14,25.12,25.26,24.95,0.83
2025-10-14,25.18,25.42,25.65,25.13,1.06
2025-10-15,25.42,25.41,25.61,25.16,0.67
2025-10-16,25.40,25.25,25.46,25.10,0.51
2025-10-17,25.18,25.02,25.50,25.01,0.71
2025-10-20,25.26,25.09,25.38,25.00,0.52
2025-10-21,25.12,25.35,25.41,25.06,0.67
2025-10-22,25.28,25.61,25.70,25.23,0.77
2025-10-23,25.56,25.76,25.94,25.50,0.51
2025-10-24,25.76,25.63,25.94,25.60,0.43
2025-10-27,25.73,25.90,26.04,25.63,0.65
2025-10-28,25.91,25.55,25.92,25.51,0.58
2025-10-29,25.52,25.60,25.66,25.37,0.34
2025-10-30,25.65,25.81,26.18,25.62,0.74
2025-10-31,26.25,26.81,27.09,26.11,1.69
2025-11-03,26.88,26.72,27.10,26.56,0.68
2025-11-04,26.58,26.65,27.08,26.50,0.72
2025-11-05,26.50,26.70,26.87,26.27,0.48
2025-11-06,26.65,26.96,27.15,26.60,0.68
2025-11-07,26.72,26.60,26.81,26.49,0.46
2025-11-10,26.60,27.10,27.18,26.45,0.66
2025-11-11,26.98,26.88,27.17,26.68,0.62
2025-11-12,26.99,27.20,27.54,26.95,0.74
2025-11-13,27.10,27.34,27.39,27.01,0.50
2025-11-14,27.24,26.93,27.46,26.88,0.50
2025-11-17,26.92,26.57,27.02,26.42,0.38
2025-11-18,26.57,26.34,26.73,26.25,0.33
2025-11-19,26.39,26.52,26.65,26.32,0.32
2025-11-20,26.50,26.79,27.10,26.41,0.46
2025-11-21,26.73,27.02,27.32,26.66,0.84
2025-11-24,27.03,26.92,27.28,26.85,0.62
2025-11-25,27.00,26.93,27.08,26.72,0.43
2025-11-26,26.95,27.40,27.40,26.82,0.58
2025-11-27,27.31,27.59,27.70,26.79,0.84
2025-11-28,27.42,27.58,27.64,27.24,0.45
2025-12-01,27.57,27.47,27.70,27.16,0.48
2025-12-02,27.50,27.76,28.16,27.44,0.58
2025-12-03,27.80,27.93,28.31,27.78,0.58
2025-12-04,27.94,27.60,28.07,27.56,0.48
2025-12-05,27.59,27.54,27.89,27.30,0.56
2025-12-08,27.52,27.17,27.62,27.01,0.61
2025-12-09,27.18,26.71,27.21,26.60,0.50
2025-12-10,26.71,26.70,26.97,26.60,0.38
2025-12-11,26.76,26.55,27.02,26.53,0.39
2025-12-12,26.68,26.94,27.02,26.48,0.57
2025-12-15,26.89,27.35,27.68,26.81,0.67
2025-12-16,27.36,27.19,27.47,27.05,0.33
2025-12-17,27.10,27.49,27.73,26.81,0.54
2025-12-18,27.45,27.41,27.61,27.21,0.29
2025-12-19,27.41,27.51,27.71,27.13,0.46
2025-12-22,27.52,27.33,27.55,27.23,0.37
2025-12-23,27.33,27.21,27.58,27.16,0.41
2025-12-24,27.19,26.84,27.27,26.72,0.49
2025-12-25,26.80,26.88,26.95,26.75,0.32
2025-12-26,26.88,26.74,26.94,26.68,0.40
2025-12-29,26.88,26.58,27.01,26.53,0.44
2025-12-30,26.53,26.54,26.68,26.30,0.51
2025-12-31,26.54,26.09,26.84,26.01,0.70
2026-01-05,26.40,26.32,26.80,26.26,0.69
2026-01-06,26.36,26.40,26.50,26.05,0.74
2026-01-07,26.35,26.30,26.43,26.12,0.67
2026-01-08,26.28,26.12,26.28,26.01,0.63
2026-01-09,26.19,26.05,26.25,26.01,0.70
2026-01-12,26.08,26.20,26.30,25.95,0.69
2026-01-13,26.26,25.90,26.30,25.87,0.78
2026-01-14,25.97,25.93,26.12,25.76,0.79
2026-01-15,25.82,25.82,26.10,25.77,0.57
2026-01-16,25.91,25.70,25.95,25.63,0.62
2026-01-19,25.65,25.94,26.10,25.61,0.61
2026-01-20,25.94,26.38,26.41,25.70,1.05
2026-01-21,26.33,25.89,26.39,25.86,0.86
2026-01-22,25.93,25.89,26.02,25.77,0.61
2026-01-23,25.97,25.68,25.99,25.66,0.71
2026-01-26,25.68,25.60,25.89,25.40,0.91
2026-01-27,25.59,25.50,25.80,25.47,0.56
2026-01-28,25.49,25.13,25.57,25.03,1.11
2026-01-29,25.11,25.46,25.63,24.81,1.66
2026-01-30,25.38,25.11,25.66,25.04,0.78
2026-02-02,25.11,25.00,25.52,24.95,0.75
2026-02-03,25.07,25.20,25.30,24.99,0.62
