date,open,close,high,low,turnover_rate_pct
2025-10-28,4.24,4.22,4.26,4.21,0.62
2025-10-29,4.23,4.27,4.29,4.22,1.36
2025-10-30,4.26,4.29,4.35,4.26,1.44
2025-10-31,4.29,4.28,4.31,4.21,1.23
2025-11-03,4.29,4.37,4.38,4.28,1.40
2025-11-04,4.37,4.40,4.44,4.36,1.32
2025-11-05,4.39,4.44,4.46,4.35,1.10
2025-11-06,4.45,4.53,4.53,4.44,1.18
2025-11-07,4.54,4.63,4.71,4.53,2.08
2025-11-10,4.60,4.64,4.66,4.58,1.19
2025-11-11,4.65,4.57,4.65,4.55,0.94
2025-11-12,4.57,4.59,4.64,4.53,1.05
2025-11-13,4.59,4.56,4.60,4.52,0.79
2025-11-14,4.56,4.46,4.57,4.45,1.09
2025-11-17,4.46,4.48,4.52,4.39,1.07
2025-11-18,4.48,4.43,4.51,4.40,0.80
2025-11-19,4.44,4.47,4.48,4.42,0.68
2025-11-20,4.46,4.49,4.56,4.45,0.89
2025-11-21,4.46,4.46,4.50,4.44,1.04
2025-11-24,4.46,4.43,4.50,4.41,0.80
2025-11-25,4.44,4.45,4.49,4.41,0.74
2025-11-26,4.46,4.45,4.51,4.43,0.57
2025-11-27,4.46,4.56,4.60,4.44,1.09
2025-11-28,4.57,4.54,4.57,4.50,0.63
2025-12-01,4.62,4.64,4.73,4.60,1.35
2025-12-02,4.66,4.77,4.78,4.63,1.37
2025-12-03,4.81,4.84,4.89,4.75,1.29
2025-12-04,4.82,4.83,4.87,4.80,0.66
2025-12-05,4.83,4.77,4.85,4.74,1.02
2025-12-08,4.77,4.70,4.77,4.67,1.02
2025-12-09,4.69,4.70,4.76,4.67,0.76
2025-12-10,4.70,4.67,4.74,4.65,0.92
2025-12-11,4.68,4.66,4.78,4.65,1.27
2025-12-12,4.66,4.64,4.70,4.62,1.88
2025-12-15,4.65,4.63,4.67,4.60,0.87
2025-12-16,4.64,4.64,4.69,4.62,0.78
2025-12-17,4.63,4.68,4.71,4.60,0.75
2025-12-18,4.68,4.73,4.74,4.63,0.74
2025-12-19,4.73,4.67,4.74,4.66,0.90
2025-12-22,4.68,4.64,4.70,4.62,0.77
2025-12-23,4.64,4.70,4.74,4.64,0.79
2025-12-24,4.69,4.74,4.76,4.65,0.71
2025-12-25,4.74,4.74,4.80,4.73,0.61
2025-12-26,4.75,4.79,4.82,4.71,0.81
2025-12-29,4.80,4.55,4.81,4.53,1.84
2025-12-30,4.54,4.51,4.56,4.50,0.75
2025-12-31,4.52,4.48,4.52,4.44,0.60
2026-01-05,4.50,4.45,4.53,4.41,1.08
2026-01-06,4.48,4.47,4.51,4.45,0.81
2026-01-07,4.48,4.60,4.62,4.47,1.43
2026-01-08,4.61,4.59,4.66,4.57,0.71
2026-01-09,4.59,4.62,4.64,4.55,0.84
2026-01-12,4.60,4.57,4.62,4.54,0.84
2026-01-13,4.58,4.58,4.61,4.55,0.74
2026-01-14,4.60,4.58,4.61,4.55,1.04
2026-01-15,4.58,4.63,4.66,4.56,0.93
2026-01-16,4.64,4.62,4.73,4.60,1.11
2026-01-19,4.63,4.66,4.70,4.60,1.02
2026-01-20,4.67,4.79,4.79,4.67,1.88
2026-01-21,4.79,4.78,4.87,4.75,1.29
2026-01-22,4.77,4.75,4.78,4.70,0.76
2026-01-23,4.75,4.80,4.80,4.72,0.83
2026-01-26,4.81,4.92,5.04,4.81,1.70
2026-01-27,4.94,4.80,4.95,4.78,1.00
2026-01-28,4.80,4.82,4.83,4.72,0.79
2026-01-29,4.82,4.83,4.85,4.77,0.79
2026-01-30,4.84,4.87,4.95,4.82,1.05
2026-02-02,4.84,4.75,4.90,4.74,1.22
2026-02-03,4.76,4.76,4.85,4.69,0.95
2026-02-04,4.77,4.86,4.89,4.77,0.95
2026-02-05,5.01,4.80,5.08,4.74,1.52
2026-02-06,4.78,4.91,4.97,4.72,1.50
2026-02-09,4.93,4.85,4.94,4.82,0.87
2026-02-10,4.87,4.83,4.87,4.80,0.55
2026-02-11,4.84,4.89,4.92,4.83,0.62
2026-02-12,4.90,4.85,4.91,4.81,0.66
2026-02-13,4.85,4.69,4.85,4.67,1.20
2026-02-24,4.69,4.80,4.84,4.69,0.99
2026-02-25,4.86,4.92,4.97,4.85,1.28
2026-02-26,4.91,4.97,5.01,4.86,1.12
2026-02-27,4.99,5.09,5.13,4.97,1.33
2026-03-02,5.07,5.20,5.26,5.03,1.51
2026-03-03,5.17,5.14,5.24,5.11,1.32
2026-03-04,5.16,5.25,5.27,5.07,1.65
2026-03-05,5.27,5.29,5.29,5.22,1.24
2026-03-06,5.28,5.35,5.41,5.27,1.20
2026-03-09,5.39,5.40,5.48,5.36,1.61
2026-03-10,5.34,5.36,5.40,5.28,1.18
2026-03-11,5.36,5.44,5.46,5.25,1.26
2026-03-12,5.44,5.49,5.51,5.41,1.19
2026-03-13,5.49,5.37,5.49,5.34,1.20
2026-03-16,5.35,5.18,5.39,5.14,1.42
2026-03-17,5.19,5.13,5.21,5.10,1.06
2026-03-18,5.16,5.19,5.25,5.13,0.88
2026-03-19,5.18,5.17,5.29,5.15,0.90
2026-03-20,5.17,5.18,5.30,5.14,1.08
2026-03-23,5.15,5.05,5.20,5.02,1.33
2026-03-24,5.14,5.24,5.26,5.10,1.27
2026-03-25,5.23,5.36,5.44,5.19,1.52
2026-03-26,5.35,5.33,5.39,5.27,1.16
2026-03-27,5.28,5.33,5.40,5.25,0.98
2026-03-30,5.28,5.18,5.30,5.13,1.02
2026-03-31,5.18,5.12,5.20,5.10,0.92
2026-04-01,5.14,5.08,5.16,5.05,1.00
2026-04-02,5.08,5.08,5.13,5.04,0.69
2026-04-03,5.07,4.99,5.08,4.95,0.72
2026-04-07,4.98,4.93,4.99,4.89,0.61
2026-04-08,4.95,4.99,4.99,4.93,0.81
2026-04-09,4.97,4.95,4.99,4.92,0.49
2026-04-10,5.36,5.00,5.36,5.00,2.35
2026-04-13,4.90,4.80,4.92,4.74,2.05
2026-04-14,4.82,4.67,4.90,4.63,2.02
2026-04-15,4.66,4.73,4.75,4.59,1.35
2026-04-16,4.71,4.68,4.73,4.65,0.79
