datetime,open,close,high,low,volume,amount,date,time_str,slot_idx
2026-08-27 09:45:00,6.02,5.98,6.02,5.96,28168.0,16864950.7926,2026-08-27,09:45,0
2026-08-27 10:00:00,5.98,5.98,5.99,5.96,20882.0,12477165.9072,2026-08-27,10:00,1
2026-08-27 10:15:00,5.98,5.98,6.01,5.96,12100.0,7244274.9481,2026-08-27,10:15,2
2026-08-27 10:30:00,5.97,5.94,5.99,5.94,15564.0,9281749.9323,2026-08-27,10:30,3
2026-08-27 10:45:00,5.94,5.95,5.97,5.94,13101.0,7795039.9728,2026-08-27,10:45,4
2026-08-27 11:00:00,5.94,5.95,5.96,5.93,10672.0,6344937.9902,2026-08-27,11:00,5
2026-08-27 11:15:00,5.95,5.95,5.96,5.94,7598.0,4523571.9941,2026-08-27,11:15,6
2026-08-27 11:30:00,5.95,5.95,5.95,5.93,11764.0,6987829.9976,2026-08-27,11:30,7
2026-08-27 13:15:00,5.95,5.96,5.96,5.94,7334.44,4366606.7951,2026-08-27,13:15,8
2026-08-27 13:30:00,5.96,5.97,5.99,5.95,13282.0,7932152.9359,2026-08-27,13:30,9
2026-08-27 13:45:00,5.97,5.95,5.98,5.95,10886.0,6493359.9323,2026-08-27,13:45,10
2026-08-27 14:00:00,5.95,5.96,5.97,5.94,12812.0,7621311.9766,2026-08-27,14:00,11
2026-08-27 14:15:00,5.96,5.97,5.97,5.95,6741.0,4020126.975,2026-08-27,14:15,12
2026-08-27 14:30:00,5.97,5.98,5.98,5.96,9802.0,5851256.9475,2026-08-27,14:30,13
2026-08-27 14:45:00,5.98,5.98,5.99,5.97,14999.0,8964288.9374,2026-08-27,14:45,14
2026-08-27 15:00:00,5.98,5.97,5.99,5.96,27157.46,16229528.0387,2026-08-27,15:00,15
2026-08-28 09:45:00,5.98,5.93,5.98,5.9,39337.0,23326932.9882,2026-08-28,09:45,0
2026-08-28 10:00:00,5.93,5.91,5.94,5.9,22985.0,13596179.0,2026-08-28,10:00,1
2026-08-28 10:15:00,5.92,5.93,5.94,5.9,16679.0,9874896.0,2026-08-28,10:15,2
2026-08-28 10:30:00,5.93,5.93,5.94,5.91,13959.0,8269110.0,2026-08-28,10:30,3
2026-08-28 10:45:00,5.92,5.94,5.94,5.91,11425.0,6766889.0,2026-08-28,10:45,4
2026-08-28 11:00:00,5.94,5.95,5.96,5.93,10338.0,6146215.9873,2026-08-28,11:00,5
2026-08-28 11:15:00,5.94,5.97,5.98,5.94,10122.56,6036917.2883,2026-08-28,11:15,6
2026-08-28 11:30:00,5.97,5.97,5.99,5.96,20593.0,12313096.8875,2026-08-28,11:30,7
2026-08-28 13:15:00,5.97,5.98,5.99,5.96,7341.0,4390043.9372,2026-08-28,13:15,8
2026-08-28 13:30:00,5.99,5.99,5.99,5.96,9320.0,5571897.9432,2026-08-28,13:30,9
2026-08-28 13:45:00,5.98,5.98,6.0,5.98,7965.0,4769084.8861,2026-08-28,13:45,10
2026-08-28 14:00:00,5.98,5.97,5.99,5.96,10453.0,6244861.95,2026-08-28,14:00,11
2026-08-28 14:15:00,5.96,5.95,5.97,5.95,7618.0,4541787.9899,2026-08-28,14:15,12
2026-08-28 14:30:00,5.96,5.96,5.96,5.95,7596.0,4523835.9985,2026-08-28,14:30,13
2026-08-28 14:45:00,5.96,5.93,5.96,5.93,14791.0,8793619.9775,2026-08-28,14:45,14
2026-08-28 15:00:00,5.94,5.95,5.95,5.92,25478.17,15125012.9615,2026-08-28,15:00,15
2026-08-31 09:45:00,5.97,5.88,6.1,5.86,124234.17,73927481.1231,2026-08-31,09:45,0
2026-08-31 10:00:00,5.89,5.92,5.94,5.86,60309.0,35566311.0,2026-08-31,10:00,1
2026-08-31 10:15:00,5.91,5.92,5.95,5.9,21370.0,12657509.9985,2026-08-31,10:15,2
